MonsterList=Beast_B|Goblin|Goatman_M|Goatman_R|WitherMoth|Beast_A|Scavenger|zombie|Corpulent|Skeleton|QuillDemon|FleshPitFlyer|Succubus|Scorpion|azmodanBodyguard|succubus|ThousandPounder|FallenGrunt|FallenChampion|FallenHound|FallenShaman|GoatMutant|demonTrooper_|creepMob|Brickhouse_A|Brickhouse_B|Triune_|TriuneVesselActivated_|TriuneVessel|Triune_Summonable_|ConductorProxyMaster|sandWasp|TriuneCultist|SandShark|Lacuni|Ghoul_|Uber|GoatMutant_Ranged_A|GoatMutant_Melee_A|fastMummy_C|demonFlyer|WoodWraith|TriuneVessel_|snakeMan_|uber_|Uber
maxgamelength=2400000
Sleep=1000
Buffinit()

206.692764282227, 722.693603515625, -35.8240203857422,1,25
216.005462646484, 718.324157714844, -30.5767669677734,1,25
241.26123046875, 720.983703613281, -15.9774646759033,1,25
265.56396484375, 717.555114746094, -6.29585790634155,1,25
280.711822509766, 718.446533203125, -3.40875482559204,1,25
327.7802734375, 722.134643554688, 0.100000239908695, 0, 25
361.233367919922, 723.155029296875, 0.0999998897314072, 1, 25
396.636413574219, 727.132934570313, 0.292241543531418, 1, 25
432.108215332031, 727.035888671875, 0.100000008940697, 1, 25
456.810638427734, 729.560546875, 0.100000239908695, 1, 25
480.919036865234, 720.064331054688, 0.100016579031944, 1, 25
513.213439941406, 722.520812988281, 0.425226032733917, 1, 25
538.431396484375, 709.400390625, 0.526270031929016, 1, 25

575.289001464844, 678.577880859375, 0.100015267729759,1,20
564.48583984375, 683.751708984375, 0.100019082427025,1,20

545.650268554688, 672.3134765625, 0.100015260279179, 1, 25
539.451477050781, 619.96484375, 0.100015252828598, 1, 25
576.119018554688, 570.673034667969, 0.100018046796322, 1, 25
628.105224609375, 554.906677246094, 0.0998855605721474, 1, 25
665.031372070313, 555.267944335938, 0.100015252828598, 1, 25
719.467163085938, 548.17138671875, 0.100015260279179, 1, 25
754.357421875, 562.712158203125, 0.100015260279179, 1, 25
763.181457519531, 587.658752441406, 0.100015252828598, 1, 25
782.532104492188, 639.928649902344, 0.10002288967371, 1, 25
826.19873046875, 668.012878417969, 0.100015252828598, 1, 25
865.750671386719, 706.178344726563, 0.100015267729759, 1, 25
930.536315917969, 725.045166015625, 0.112262189388275, 1, 25
969.425354003906, 721.049072265625, 0.10000005364418, 1, 25
1019.24328613281, 721.808349609375, 0.100000001490116, 1, 25
1053.24243164063, 710.680908203125, 0.0999999940395355, 1, 25
1091.68542480469, 715.635681152344, 0.100002571940422, 1, 25
1113.78527832031, 739.478576660156, 0.10000005364418, 1, 25
1134.54772949219, 737.803466796875, 0.100000247359276, 1, 25
1129.98010253906, 699.320434570313, 0.10000379383564, 1, 25
1154.44641113281, 693.430969238281, 0.100000008940697, 1, 25
UnBuff()
Sleep=1000
TakeWP=2, 0, 4, 0
Sleep=1000
Buffinit()
3399.53051757813, 592.883728027344, 4.13610076904297, 1, 25
3366.55126953125, 532.103759765625, 4.13610172271729, 1, 25
3375.353515625, 480.171478271484, 4.13610172271729, 1, 25
3403.6728515625, 444.356506347656, 4.13613319396973, 1, 25
3429.77807617188, 411.916900634766, 4.23610067367554, 1, 25
3468.111328125, 408.373016357422, 4.2361011505127, 1, 25
3484.93579101563, 359.990142822266, 4.22556018829346, 1, 25
3466.748046875, 308.676666259766, 4.17197513580322, 1, 25
3437.67309570313, 291.675415039063, 4.13613271713257, 1, 25
3406.36547851563, 244.697494506836, 4.13611698150635, 1, 25
3388.49169921875, 200.068740844727, 4.23610258102417, 1, 25
3350.751953125, 198.755294799805, 4.13610219955444, 1, 25
3307.78100585938, 208.113327026367, 4.13610219955444, 1, 25
3307.79125976563, 241.903762817383, 4.13610076904297, 1, 25
3318.9599609375, 275.009155273438, 4.13610172271729, 1, 25
3312.99609375, 311.989135742188, 4.13610124588013, 1, 25
3288.59008789063, 344.426574707031, 4.1361026763916, 1, 25
3257.61889648438, 373.536071777344, 4.13610076904297, 1, 25
3250.26611328125, 407.972412109375, 4.13610029220581, 1, 25
3230.18432617188, 441.216430664063, 4.1361026763916, 1, 25
3190.22143554688, 473.004699707031, 4.1361026763916, 1, 25
3135.6044921875, 461.222076416016, 4.13601922988892, 1, 25
3097.26635742188, 472.799011230469, 4.13611936569214, 1, 25
3030.88232421875, 477.130798339844, 4.13611888885498, 1, 25
2968.85131835938, 483.541351318359, 4.13609933853149, 1, 25
2917.94946289063, 488.521362304688, 4.13609886169434, 1, 25
2886.7392578125, 516.322448730469, 4.13610076904297, 1, 25
2886.50659179688, 558.705749511719, 4.13609886169434, 1, 25
2883.32739257813, 600.420715332031, 4.13609838485718, 1, 25
2882.255859375, 645.2822265625, 4.13609838485718, 1, 25
2887.01318359375, 684.532897949219, 4.13609886169434, 1, 25
2899.3046875, 716.864624023438, 4.13609933853149, 1, 25
2921.9951171875, 739.088012695313, 4.13610076904297, 1, 25
2951.82763671875, 755.687866210938, 4.13610076904297, 1, 25
2979.94775390625, 765.159973144531, 4.13610124588013, 1, 25
3014.10180664063, 769.427551269531, 4.13610076904297, 1, 25
3054.04125976563, 766.797485351563, 4.13610076904297, 1, 25
3096.26635742188, 764.203125, 4.13610029220581, 1, 25
3136.11743164063, 755.73046875, 4.13610076904297, 1, 25
3174.6708984375, 744.937744140625, 4.13610076904297, 1, 25
3216.310546875, 738.722961425781, 4.13610029220581, 1, 25
3254.8466796875, 729.619506835938, 4.13610076904297, 1, 25
3294.07983398438, 719.999389648438, 4.13610029220581, 1, 25
3332.939453125, 711.259643554688, 4.13610076904297, 1, 25
3367.51147460938, 692.129089355469, 4.13610029220581, 1, 25
3399.13647460938, 664.135131835938, 4.13610076904297, 1, 25
3428.82641601563, 608.385925292969, 4.34261417388916, 1, 25
3451.57177734375, 600.710083007813, 4.34298276901245, 1, 25
UnBuff()
Sleep=1000
TakeWP=3, 1, 4, 0
Sleep=1000
Buffinit()
1020.54736328125, 978.430236816406, -9.89999580383301,1,25
1001.27886962891, 963.51904296875, -9.65192985534668,1,25
982.900024414063, 935.925903320313, -9.89999866485596,1,25
966.412963867188, 910.438354492188, -9.65671348571777,1,25
986.77099609375, 902.582214355469, -9.89999961853027,1,25
967.180847167969, 912.521606445313, -9.82857227325439,1,25
970.010131835938, 915.168212890625, -9.89999580383301,1,25
976.758972167969, 926.267883300781, -9.57687950134277,1,25
988.905151367188, 942.407531738281, -9.89999771118164,1,25
1005.79772949219, 962.121337890625, -9.76865673065186,1,25
1025.70336914063, 960.512756347656, -9.89999961853027,1,25
1053.40649414063, 952.790283203125, -9.89999961853027,1,25
1075.880859375, 949.156921386719, -9.89999580383301,1,25
1095.37548828125, 953.485961914063, -9.89999580383301,1,25
1117.06799316406, 956.954406738281, -9.89999580383301,1,25
1140.08740234375, 968.071166992188, -9.89999675750732,1,25
1158.41625976563, 975.996765136719, -9.89999580383301,1,25
1174.52368164063, 986.88037109375, -9.89999580383301,1,25
